event_id,timestamp,city,driver_id,rider_id,trip_status,driver_status,pickup_lat,pickup_lon,trip_duration_mins,fare_amount
ccca3702-7787-4c98-ad67-e296e1a1c11c,2025-04-11T18:27:41.396008,Manchester,DRV-7409,RID-6874,in_progress,active,52.761641,-2.345304,48,30.35
4922a721-2c1f-47a8-9f5b-5446f7e596b5,2025-04-11T18:27:41.396018,Birmingham,DRV-1999,RID-3910,in_progress,active,52.789337,-1.438964,24,31.19
44ba8e7e-4caa-4487-b57e-998399e18fd5,2025-04-11T18:27:41.396027,London,DRV-5640,RID-8903,in_progress,inactive,52.468259,-1.976985,60,11.09
e8afd519-b523-4551-af7a-ab4ae7aa251a,2025-04-11T18:27:41.396037,Manchester,DRV-7838,RID-8417,in_progress,active,52.114572,-1.522086,55,28.04
fba178c4-ae5c-4af1-93f1-c42dcdeb2f41,2025-04-11T18:27:41.396047,Glasgow,DRV-5555,RID-5743,in_progress,active,53.416584,-2.040207,33,30.22
7cddc2d0-14ac-4d98-8065-f7deb37ca446,2025-04-11T18:27:41.396057,Birmingham,DRV-2971,RID-9197,completed,inactive,51.418658,-1.843469,43,7.22
8cabc065-9228-42c5-b84a-72bff105b2a2,2025-04-11T18:27:41.396067,Manchester,DRV-5154,RID-1210,completed,active,52.572398,-0.926402,41,29.81
cdc7c42c-8c28-43db-9a72-dc9c28ad352d,2025-04-11T18:27:41.396077,London,DRV-9390,RID-7878,completed,active,51.487041,-1.409132,32,9.24
73d1d27e-6f54-4f6d-a7ff-ef3a944141b9,2025-04-11T18:27:41.396088,Glasgow,DRV-8454,RID-3451,cancelled,inactive,53.383599,-2.800555,30,34.38
bee2414b-37c1-4c42-8e9f-ea5e714954d7,2025-04-11T18:27:41.396108,Manchester,DRV-1977,RID-3959,cancelled,inactive,51.576941,-2.453783,58,26.78
cb2ef405-cf6e-44a7-9cd0-6e90ea0bf2c2,2025-04-11T18:27:41.396119,Glasgow,DRV-6631,RID-6150,cancelled,inactive,52.224923,-2.749432,10,24.51
28ecb398-22ed-48ca-a861-502c60436325,2025-04-11T18:27:41.396129,Birmingham,DRV-9365,RID-8752,cancelled,active,53.10332,-2.353338,55,25.71
b5d8e757-15c9-42eb-a420-92f1c01f66fa,2025-04-11T18:27:41.396140,Leeds,DRV-5388,RID-1219,cancelled,inactive,51.527597,-0.914403,23,3.4
08577d80-0858-4f81-8ea4-3aa8ee9e3b07,2025-04-11T18:27:41.396150,Manchester,DRV-8187,RID-9683,completed,inactive,53.49068,-0.875367,33,36.71
ff48a9e9-98ba-4979-8fda-4299ff2ed1c4,2025-04-11T18:27:41.396161,Glasgow,DRV-8190,RID-7593,cancelled,active,52.532845,-2.07014,19,39.15
abdd418a-6c98-4c1b-9f56-671e7fe179fe,2025-04-11T18:27:41.396171,Leeds,DRV-7981,RID-8859,in_progress,inactive,52.967242,-1.590022,36,3.34
7c57a7b6-9ecb-46a9-aeee-255c36ab6ac5,2025-04-11T18:27:41.396182,Birmingham,DRV-3153,RID-4829,completed,inactive,51.607533,-2.020415,6,31.86
f7b8ed33-7df3-4545-853b-32ef055d8aeb,2025-04-11T18:27:41.396193,Manchester,DRV-5859,RID-5049,completed,inactive,53.316173,-0.80637,37,37.4
e0be4bcf-6ba0-4ecf-9539-fbf2dc250156,2025-04-11T18:27:41.396204,Manchester,DRV-2583,RID-3061,in_progress,active,53.436771,-1.794475,12,32.62
145f8ec8-a559-4820-a273-b3fcc2a3d432,2025-04-11T18:27:41.396215,Glasgow,DRV-5803,RID-3324,completed,inactive,51.772641,-2.546976,32,23.97
6639127c-0789-4771-8e2a-f6fa34a09124,2025-04-11T18:27:41.396228,Birmingham,DRV-8442,RID-8961,cancelled,inactive,53.252548,-2.031127,13,7.32
b8f71980-7cff-426a-8ebe-beac75ff05f0,2025-04-11T18:27:41.396240,Birmingham,DRV-4803,RID-7100,completed,inactive,52.260983,-2.326154,23,30.05
b9a8f0a3-0309-4db0-b079-3cee46d981b6,2025-04-11T18:27:41.396250,Leeds,DRV-6021,RID-9688,in_progress,inactive,51.748368,-2.791247,17,21.68
a55a78df-f926-4728-ab36-793353bb3b31,2025-04-11T18:27:41.396260,Leeds,DRV-2061,RID-4560,in_progress,inactive,53.156163,-1.998389,34,3.96
417a67af-2c57-4f00-84fb-65064015aada,2025-04-11T18:27:41.396270,Birmingham,DRV-5129,RID-5240,cancelled,inactive,52.782079,-1.913053,57,35.35
19a01588-7426-42e1-9af1-11d75b07bce2,2025-04-11T18:27:41.396280,Glasgow,DRV-7070,RID-9726,cancelled,active,52.04109,-0.964969,29,14.76
1902fedb-05d2-4baa-a0fa-256302bf8ae9,2025-04-11T18:27:41.396290,Leeds,DRV-2147,RID-8243,cancelled,inactive,53.319279,-1.591663,15,5.22
e43b5f7d-1f01-4b7b-abb1-0015d37ec123,2025-04-11T18:27:41.396299,Birmingham,DRV-6038,RID-2459,cancelled,active,51.799633,-1.854526,57,35.39
277547dc-d664-4667-907b-4e792f4ea09f,2025-04-11T18:27:41.396334,Glasgow,DRV-1425,RID-6778,cancelled,active,52.415582,-1.66236,25,30.15
a3169b32-dfd2-48f7-b0da-c9e83ccaf026,2025-04-11T18:27:41.396345,Leeds,DRV-1611,RID-8977,cancelled,inactive,51.850503,-3.116672,18,7.83
37c33e92-7e25-49ee-9f3e-0517c7be22c5,2025-04-11T18:27:41.396355,Leeds,DRV-2093,RID-2892,cancelled,inactive,51.392139,-1.978304,6,4.58
68597c73-5973-45fb-b9dd-51675cc6698a,2025-04-11T18:27:41.396365,Leeds,DRV-3888,RID-7019,in_progress,inactive,52.909517,-0.635046,45,32.22
19678049-0269-4c6f-9f6c-67b01313f813,2025-04-11T18:27:41.396375,London,DRV-4048,RID-9043,cancelled,active,53.44393,-2.278159,47,7.06
9e943059-0666-4dc2-b1c7-0e5a6fc9a70c,2025-04-11T18:27:41.396385,Birmingham,DRV-2316,RID-4889,completed,active,52.890883,-0.935129,24,17.34
818b6e54-403d-41e4-8842-726737637e38,2025-04-11T18:27:41.396396,London,DRV-2094,RID-6424,completed,active,52.441403,-2.450994,34,25.7
3c2471f8-3331-4d9b-8455-01e86b398946,2025-04-11T18:27:41.396406,London,DRV-1611,RID-7327,cancelled,inactive,51.576441,-0.576615,37,39.82
14b382f5-43e5-4c01-921f-c56d545c9bcc,2025-04-11T18:27:41.396416,Leeds,DRV-1556,RID-9727,completed,inactive,52.842339,-2.012776,32,29.27
3d4f11d1-3aa9-4491-b8a0-ad9680de7ad1,2025-04-11T18:27:41.396426,Leeds,DRV-4552,RID-3745,cancelled,inactive,51.457743,-1.566796,9,34.66
b93ddd42-51a5-4848-9a22-04901c599fb9,2025-04-11T18:27:41.396436,Leeds,DRV-8080,RID-7993,completed,active,52.178165,-3.100903,53,19.37
8a73458b-7bb1-4cf1-a3eb-38966aa4cc25,2025-04-11T18:27:41.396446,Manchester,DRV-3002,RID-7475,completed,active,52.745254,-0.600924,53,21.94
4ab509b3-d05e-4958-8af3-e5ee0d1c349a,2025-04-11T18:27:41.397602,Birmingham,DRV-8425,RID-7340,in_progress,inactive,52.858838,-1.629392,54,12.17
af46ce88-88d1-4ebc-8de0-37a6395d7d40,2025-04-11T18:27:41.397643,Birmingham,DRV-9722,RID-6874,completed,active,52.286516,-1.737733,19,4.8
8f6c9a31-0caa-4e04-8740-a52be7f2d9e6,2025-04-11T18:27:41.397663,London,DRV-3787,RID-1949,in_progress,inactive,52.716882,-2.304444,54,8.04
f3dedddd-bf4b-45f8-b9bf-4b32f124f90f,2025-04-11T18:27:41.397683,Glasgow,DRV-9839,RID-3179,cancelled,inactive,53.298064,-2.980657,32,21.58
0806829f-6b44-49d5-a266-5f6d76de6a23,2025-04-11T18:27:41.397703,Birmingham,DRV-6281,RID-3190,in_progress,active,53.361222,-1.030709,19,13.95
207b8c8d-1b02-4e84-9222-5c6fcbb5d5ac,2025-04-11T18:27:41.397722,Leeds,DRV-4088,RID-7045,cancelled,active,52.228697,-2.793227,30,10.23
f4551939-0df7-48ab-8829-b7b3186f77cc,2025-04-11T18:27:41.397741,London,DRV-2377,RID-4761,cancelled,active,51.341827,-2.967382,41,12.6
fe224e98-3385-4a68-a980-e0d08b3c756f,2025-04-11T18:27:41.397759,Leeds,DRV-2199,RID-7852,in_progress,inactive,52.229042,-1.361317,27,4.42
cb2814ea-7456-4eff-aeee-026fe5b04840,2025-04-11T18:27:41.397777,Glasgow,DRV-6579,RID-1842,completed,active,52.446419,-1.902315,47,18.17
bc7829b0-4f28-4b58-be48-fbf3f39c9a73,2025-04-11T18:27:41.397794,London,DRV-4512,RID-8260,cancelled,active,53.042948,-1.70273,43,23.77
9e26e464-dcea-4dc1-95f1-b695aa63abc6,2025-04-11T18:27:41.397811,Manchester,DRV-7938,RID-5743,completed,inactive,51.511582,-0.907082,41,12.66
c0d10a92-ca98-46af-bbae-ed98e9b5656b,2025-04-11T18:27:41.401926,London,DRV-1806,RID-3777,cancelled,active,53.227798,-1.980287,43,31.24
49882b2c-d41e-49f2-9144-0928723623f5,2025-04-11T18:27:41.401936,Manchester,DRV-5577,RID-4421,in_progress,active,51.749118,-1.272296,44,38.79
9864f76f-4338-4602-8fe6-4ef165d13742,2025-04-11T18:27:41.401946,Birmingham,DRV-2596,RID-6540,in_progress,active,51.641431,-3.130416,47,10.22
9fbe2461-077c-47a0-a767-41da1fcf8495,2025-04-11T18:27:41.401957,Leeds,DRV-7201,RID-7092,cancelled,active,51.696808,-1.996515,30,31.28
226f413f-a55e-4aae-ab51-5f253756110d,2025-04-11T18:27:41.401967,Manchester,DRV-7444,RID-2436,cancelled,inactive,52.992152,-2.876185,12,5.29
90240df6-1cfc-42ca-80e9-b6c9b54e6a7d,2025-04-11T18:27:41.401978,Leeds,DRV-7684,RID-7394,completed,inactive,52.542426,-3.158475,37,30.11
805096d2-609e-4bd4-8466-3e92dcefcdbe,2025-04-11T18:27:41.401988,Leeds,DRV-7232,RID-1048,in_progress,active,53.326669,-2.096338,31,36.1
c8d39ec0-bb94-4114-9dc9-709240b6fb44,2025-04-11T18:27:41.401998,Birmingham,DRV-3862,RID-2719,completed,active,52.686571,-0.76318,46,27.09
4910cdfc-f8e0-40f6-a32c-7388dfc3103a,2025-04-11T18:27:41.402008,London,DRV-3519,RID-2299,completed,inactive,52.02434,-0.88333,4,4.08
b4c6a802-31ee-4d45-9efd-17442027e8c1,2025-04-11T18:27:41.402019,Glasgow,DRV-4289,RID-8667,cancelled,active,51.771108,-2.998439,16,10.73
50098a42-b27c-4b08-99fc-259c93a597be,2025-04-11T18:27:41.402029,Manchester,DRV-8854,RID-1987,completed,active,53.598846,-1.651079,11,27.57
5f74c5d2-c7f1-40f0-b9fe-bae8aa84e1af,2025-04-11T18:27:41.402039,Glasgow,DRV-3551,RID-9770,in_progress,inactive,51.962635,-3.170199,17,15.91
8eaf7701-15f1-4d7e-bfe1-3df3df9c1e66,2025-04-11T18:27:41.402050,London,DRV-1368,RID-4340,in_progress,active,53.183347,-2.971853,46,4.8
b9ba6437-db37-4044-ba81-41e6b8e9d488,2025-04-11T18:27:41.402061,Birmingham,DRV-9831,RID-6609,in_progress,active,51.366438,-2.330924,24,9.41
9eb55fbd-4100-46fc-a5c4-57fbaf55cd97,2025-04-11T18:27:41.402071,Manchester,DRV-9050,RID-7297,cancelled,inactive,51.308598,-1.825793,60,19.45
49c366e1-21aa-48b9-84ee-fa6e2fc976b2,2025-04-11T18:27:41.402081,London,DRV-5539,RID-3578,completed,active,51.812635,-1.705607,46,36.92
f0d8867d-5869-4a4e-9b2a-63590efb7dae,2025-04-11T18:27:41.402091,London,DRV-8003,RID-7677,cancelled,inactive,53.247148,-0.528792,48,4.45
90208816-6e09-461d-8c2d-566107ffb1d5,2025-04-11T18:27:41.402112,Birmingham,DRV-7299,RID-6101,in_progress,inactive,52.031056,-1.007581,58,32.0
7868e452-a5a9-401a-9fad-6e101e8c5dd6,2025-04-11T18:27:41.402123,Glasgow,DRV-5760,RID-3486,in_progress,inactive,51.591962,-1.616344,7,3.6
172abda4-d79e-4848-9277-708613bbd315,2025-04-11T18:27:41.402133,Birmingham,DRV-4607,RID-4900,cancelled,active,51.814093,-2.486128,38,26.31
b73cb2fe-dcf8-4376-86a8-0540bb2d1cf5,2025-04-11T18:27:41.402143,Glasgow,DRV-8578,RID-7737,cancelled,inactive,53.024222,-0.551149,34,24.95
dd8fe0d9-bb8f-4209-8bb4-61ca300fa982,2025-04-11T18:27:41.402153,London,DRV-1576,RID-6134,in_progress,active,51.754695,-1.732645,59,33.71
0a5a6ed5-d8ee-488b-be3e-51b029a13642,2025-04-11T18:27:41.402163,Birmingham,DRV-8482,RID-9190,completed,active,51.850061,-2.686852,46,7.55
a4027782-81f1-4cee-bfb8-849425781e2d,2025-04-11T18:27:41.402173,Leeds,DRV-3103,RID-2913,in_progress,inactive,52.879981,-2.693366,47,30.23
9515ac4d-9f16-49c4-a003-933c2527cd2c,2025-04-11T18:27:41.402184,Leeds,DRV-1722,RID-5421,in_progress,inactive,51.923127,-1.709479,56,27.7
15b65799-c7e3-4b2d-b84c-237b09d683be,2025-04-11T18:27:41.402194,London,DRV-7469,RID-5982,completed,inactive,52.838473,-2.540177,32,16.33
6b51bc40-d6da-46e7-aae1-1eac6b5ac4a2,2025-04-11T18:27:41.402204,Birmingham,DRV-5279,RID-1575,cancelled,inactive,52.197131,-0.957344,52,14.62
e7f86d47-b561-4683-b993-a6249fd6a97e,2025-04-11T18:27:41.402214,Leeds,DRV-1590,RID-9538,cancelled,active,53.57222,-1.602024,49,16.04
9366df41-610a-48db-b4fb-9a19a0058e89,2025-04-11T18:27:41.402224,Birmingham,DRV-2023,RID-6664,in_progress,active,51.698433,-2.156079,17,29.03
1834823e-86b1-47e8-9751-bd14fb418c5b,2025-04-11T18:27:41.402234,Manchester,DRV-5164,RID-8341,in_progress,inactive,52.603203,-1.462161,58,25.05
197463ce-9891-468b-9e3a-bb63f1566fbf,2025-04-11T18:27:41.402244,London,DRV-6589,RID-8321,completed,inactive,52.384081,-0.57161,12,30.81
66216156-2ac5-4058-aeb1-8d359bf6e28d,2025-04-11T18:27:41.402254,Birmingham,DRV-9828,RID-6892,in_progress,active,53.497084,-1.49918,10,9.11
573622df-6380-4b84-8114-2f709e5bec29,2025-04-11T18:27:41.402264,Leeds,DRV-5919,RID-2348,completed,active,52.881701,-1.853367,33,20.16
aebfc51d-cca0-4d1b-ae3e-141541599d80,2025-04-11T18:27:41.402282,Birmingham,DRV-1033,RID-6951,cancelled,inactive,53.428774,-2.502755,32,23.81
184ed380-1915-4703-8f93-b54eec9fb1c1,2025-04-11T18:27:41.402300,Glasgow,DRV-5890,RID-7048,cancelled,active,52.864281,-2.523718,52,17.63
876b2463-bcff-40f2-ace8-5b39b3caaaf2,2025-04-11T18:27:41.402347,Birmingham,DRV-3458,RID-6564,cancelled,active,51.824673,-2.120918,12,7.41
cf5f1219-c613-4446-8883-290cb50f522d,2025-04-11T18:27:41.402366,Birmingham,DRV-2027,RID-8778,cancelled,inactive,52.356447,-0.944538,9,23.75
59fe58b8-4c20-4734-a6b3-615b515b6b0d,2025-04-11T18:27:41.402385,London,DRV-6856,RID-8306,cancelled,active,51.861257,-1.372955,45,11.1
b693b3be-d4ce-4605-8cca-ba0f4a6cdd67,2025-04-11T18:27:41.402405,Glasgow,DRV-6047,RID-2964,cancelled,inactive,52.601019,-2.228076,26,38.32
6502dd03-1ec4-46d5-b634-eb83a4ff5fdb,2025-04-11T18:27:41.402427,London,DRV-3849,RID-2455,cancelled,inactive,52.798304,-2.254398,2,35.44
cdc3f44e-d659-41bc-942a-8a0bb25990e5,2025-04-11T18:27:41.402449,Glasgow,DRV-4589,RID-3179,cancelled,active,52.519773,-1.829249,5,37.67
c1085ae6-5dfa-4c44-9813-2091a488f517,2025-04-11T18:27:41.402468,Birmingham,DRV-3623,RID-9888,cancelled,inactive,52.799378,-2.651089,49,33.85
b10f2b77-0c3d-4e50-917d-a0ca4e0febc4,2025-04-11T18:27:41.402488,Glasgow,DRV-8432,RID-8122,cancelled,active,52.879636,-2.176884,56,32.85
741e7fca-d277-4eae-96ba-10ae4f53fe83,2025-04-11T18:27:41.402507,London,DRV-7144,RID-7306,completed,active,53.138659,-1.793608,12,9.11
c3bb9844-bd8c-40aa-b43c-e20476501430,2025-04-11T18:27:41.403545,Glasgow,DRV-9313,RID-2018,completed,inactive,51.403045,-0.717869,52,5.1
872f348d-636a-4390-876b-2c19fae08cfe,2025-04-11T18:27:41.403587,Birmingham,DRV-8437,RID-3820,in_progress,inactive,53.054515,-3.015715,30,9.83
fab916e5-06e0-440c-b38c-0380430600f1,2025-04-11T18:27:41.403648,London,DRV-6460,RID-2682,cancelled,inactive,53.322605,-0.945632,47,29.88
5168276d-e96a-4e90-b228-4a51fb05ed98,2025-04-11T18:27:41.403670,Manchester,DRV-2199,RID-7823,cancelled,active,53.572746,-1.036005,6,34.8
3e689eab-b218-4ce9-a1ad-37147cc5a1a7,2025-04-11T18:27:41.403691,Birmingham,DRV-1491,RID-6476,in_progress,active,53.163556,-2.899928,52,26.89
008d4e6d-bc0d-46fd-933b-16a1665be64f,2025-04-11T18:27:41.403711,London,DRV-9491,RID-2839,in_progress,inactive,52.534831,-2.812624,14,34.06
1055e3ba-85f3-4690-b47a-9cd83d3a878a,2025-04-11T18:27:41.403758,London,DRV-1282,RID-4592,in_progress,active,53.352167,-2.911625,5,36.11
1087ab76-0d19-4313-acef-3ada56a7b118,2025-04-11T18:27:41.403779,London,DRV-3124,RID-2291,completed,inactive,53.063967,-2.729271,16,7.95
7558e674-2867-4937-a8ef-4216479cd31a,2025-04-11T18:27:41.403799,Leeds,DRV-2582,RID-3366,cancelled,active,52.974092,-1.055416,21,6.81
a8f7f11e-b17c-4d9c-b491-309acc9277bc,2025-04-11T18:27:41.403817,Glasgow,DRV-8263,RID-6238,cancelled,active,52.764183,-0.755656,10,8.14
45aacbb4-1c95-47ca-8a8b-579be5ca70b9,2025-04-11T18:27:41.403837,Birmingham,DRV-3549,RID-9745,cancelled,inactive,51.604831,-0.805505,32,19.57
6e8e6bc1-8097-4b06-b196-2725fd3f2354,2025-04-11T18:27:41.403856,Glasgow,DRV-6336,RID-8092,cancelled,inactive,51.340467,-3.044358,7,8.16
254978d4-da75-41a1-abdd-b3360a0f3e3e,2025-04-11T18:27:41.403876,London,DRV-3566,RID-6565,in_progress,active,52.958858,-0.560928,52,6.72
33cd887e-4807-4eb0-b4f8-60d519a8a7df,2025-04-11T18:27:41.403895,London,DRV-9372,RID-6704,in_progress,active,53.561456,-0.669175,9,24.39
05cef907-1e85-4056-9b63-e5536c68d2a7,2025-04-11T18:27:41.403915,Birmingham,DRV-2866,RID-7601,cancelled,active,53.18231,-0.723564,33,24.03
fd280232-fb02-46b5-8158-c18936f3c70f,2025-04-11T18:27:41.403934,Manchester,DRV-1399,RID-1624,cancelled,inactive,52.459165,-1.024099,9,4.18
a3b4df90-fd5e-4ca1-a26d-3a1f53bf41ca,2025-04-11T18:27:41.403953,Birmingham,DRV-7946,RID-1378,completed,active,51.758825,-2.893902,13,14.19
57588014-d45c-4eb7-838f-3e6301976972,2025-04-11T18:27:41.403972,Birmingham,DRV-2651,RID-2183,completed,active,53.301842,-1.205376,56,37.11
b9d60430-d292-4fc3-957e-4d11e0e013cb,2025-04-11T18:27:41.403990,London,DRV-3766,RID-2423,cancelled,inactive,51.631454,-2.002658,56,10.15
a8991d3b-31f9-440b-b7c4-f4df9ba988a7,2025-04-11T18:27:41.404008,Manchester,DRV-7697,RID-7175,in_progress,inactive,53.436392,-0.685632,51,13.55
4d2bc6b6-3e59-4c5a-888c-40ecd2c24533,2025-04-11T18:27:41.404025,Birmingham,DRV-8006,RID-1728,in_progress,active,53.090982,-1.731848,59,9.05
14c643a6-5ba1-4b2d-a0b6-d9489bb5e806,2025-04-11T18:27:41.404043,London,DRV-1620,RID-5827,cancelled,inactive,51.519089,-3.159808,15,27.31
67431ca6-efa5-4117-86fb-19b37edd9708,2025-04-11T18:27:41.404061,Birmingham,DRV-2388,RID-2499,in_progress,active,51.577523,-2.607358,29,34.63
7995389f-33ef-4206-8318-5766562fff96,2025-04-11T18:27:41.404080,Glasgow,DRV-6934,RID-9884,cancelled,inactive,53.057156,-0.808546,2,9.01
df4f6eb3-82e2-4f8d-80da-e58020393c0c,2025-04-11T18:27:41.404099,London,DRV-4722,RID-7351,in_progress,inactive,52.979597,-2.907046,19,39.42
030300bb-096e-484e-8100-3d1b4e6d09ea,2025-04-11T18:27:41.404118,London,DRV-2873,RID-3069,completed,inactive,53.0228,-0.876692,32,19.26
d1babcdd-4d19-48fa-ba69-d9a05d22df3b,2025-04-11T18:27:41.404138,Glasgow,DRV-5286,RID-4299,in_progress,active,53.486981,-2.620288,48,37.33
0f306978-0d6b-4f54-9f6c-bbe3d7d5d608,2025-04-11T18:27:41.404746,Birmingham,DRV-8330,RID-3249,in_progress,inactive,51.47046,-1.627688,56,11.91
6d255a08-642c-4221-900e-c9c1db432d65,2025-04-11T18:27:41.404770,Birmingham,DRV-1241,RID-8789,completed,active,53.100369,-1.556737,35,30.46
c593f4e3-dfdb-4fae-9311-f3a56f3b6bd4,2025-04-11T18:27:41.404819,Leeds,DRV-9316,RID-8849,cancelled,inactive,53.081107,-1.329624,50,37.81
c9f24947-2702-4206-9a14-e0bdc1d83f8d,2025-04-11T18:27:41.404842,Manchester,DRV-8502,RID-6836,in_progress,inactive,51.782527,-3.069516,37,34.2
8eeaf453-5831-408c-97b8-51814f7298cd,2025-04-11T18:27:41.404862,Leeds,DRV-7876,RID-6076,completed,inactive,51.963545,-2.10082,7,33.77
8f6cf595-84fb-4ae9-9c0e-0ab645f40a47,2025-04-11T18:27:41.404884,Leeds,DRV-6042,RID-8446,cancelled,active,51.993393,-1.580114,26,38.87
c4df78d7-2bca-4f56-8811-c9902136e187,2025-04-11T18:27:41.404903,Leeds,DRV-6968,RID-8067,completed,inactive,53.037912,-2.780621,41,36.59
45c77f0b-b245-4850-865c-3ee579c596ab,2025-04-11T18:27:41.404922,Leeds,DRV-8295,RID-2826,cancelled,inactive,51.549878,-2.629762,39,23.73
39c9e364-7aff-4fb8-bc80-ef63d53167a2,2025-04-11T18:27:41.404941,Manchester,DRV-4727,RID-6741,completed,inactive,52.633535,-1.395961,36,11.79
05a992e1-380c-482b-9c6e-935226addc80,2025-04-11T18:27:41.404960,Glasgow,DRV-5795,RID-8540,cancelled,inactive,52.915414,-1.242898,50,33.38
cabc5066-c116-4335-8f7d-0aa27d687642,2025-04-11T18:27:41.404980,Glasgow,DRV-1115,RID-3681,cancelled,inactive,52.493373,-0.893029,59,9.36
43bda8f7-765f-423a-a326-d441c6a9227a,2025-04-11T18:27:41.404999,Manchester,DRV-3262,RID-7663,in_progress,active,51.720537,-1.869626,36,19.22
0a71b3bb-960c-4f77-a2ed-d78a7d04e00f,2025-04-11T18:27:41.405019,Leeds,DRV-2123,RID-9173,in_progress,inactive,53.09261,-2.878556,46,29.09
d7c9d0a9-52bf-4491-b512-46879b911360,2025-04-11T18:27:41.405039,Manchester,DRV-5632,RID-5779,completed,active,51.433723,-1.167573,57,25.3
d0a46268-b087-41ee-b0f0-8ec81609f7c3,2025-04-11T18:27:41.405058,Leeds,DRV-3227,RID-7255,cancelled,inactive,52.484819,-1.399444,26,13.42
5093244d-ad3b-4165-a152-2d41b45ca24c,2025-04-11T18:27:41.405078,Birmingham,DRV-5152,RID-5787,cancelled,inactive,53.58393,-1.254963,50,24.39
b69cca53-78b0-4748-81b5-fe43dbe8aa0b,2025-04-11T18:27:41.405096,Leeds,DRV-7992,RID-8779,cancelled,inactive,52.018378,-2.090934,15,11.66
e3122148-9f92-4afc-a22f-d79f556a6770,2025-04-11T18:27:41.405113,Glasgow,DRV-6769,RID-4439,in_progress,active,52.744094,-1.643957,30,12.34
8e3551f5-8c6d-40bf-88c7-47911d4e345c,2025-04-11T18:27:41.405131,Birmingham,DRV-5724,RID-1065,cancelled,inactive,52.573501,-1.085094,60,26.64
8c48c81c-51cb-4bdf-84af-0f59eb4788fe,2025-04-11T18:27:41.405151,Birmingham,DRV-2817,RID-9318,in_progress,active,52.649081,-2.37741,35,14.37
5eb9ce18-e8e0-4602-8cd6-43d1b6e42722,2025-04-11T18:27:41.405172,Birmingham,DRV-5509,RID-2328,completed,active,53.113207,-2.373933,53,26.25
f5ed851b-3025-45b2-8cd3-fc9ccc43a769,2025-04-11T18:27:41.405192,London,DRV-2886,RID-6319,cancelled,inactive,52.364636,-0.747325,12,8.4
31ec7da0-812d-4403-9cb6-e962e8e570bb,2025-04-11T18:27:41.405821,Manchester,DRV-9984,RID-2196,cancelled,active,53.253756,-1.688617,60,27.17
d4a6a960-61da-41aa-931e-9eeca5ed09eb,2025-04-11T18:27:41.405844,Manchester,DRV-8949,RID-4721,completed,active,53.566637,-2.903772,3,23.61
90cb231a-8eaa-4528-a26a-ba142c512998,2025-04-11T18:27:41.405887,Leeds,DRV-5022,RID-5551,cancelled,active,53.041257,-2.164467,17,39.35
e3c3e477-4b25-4ef6-99f6-fc0e8e74ab5e,2025-04-11T18:27:41.405906,London,DRV-5031,RID-3169,completed,inactive,52.593784,-3.022993,60,11.92
313cb303-a724-4263-bb87-8672b10dba43,2025-04-11T18:27:41.405923,Glasgow,DRV-6888,RID-8513,in_progress,active,53.027813,-2.876494,28,9.89
cbb27c2c-d771-4353-95e5-4aec15c071a3,2025-04-11T18:27:41.405944,Birmingham,DRV-3418,RID-7364,completed,active,51.979211,-2.342692,24,17.72
0599bb9c-64aa-47b1-a4db-7eaeb91647e4,2025-04-11T18:27:41.405964,Birmingham,DRV-8853,RID-6462,completed,active,53.590044,-1.692077,43,3.5
49b9b476-18ce-4ff7-9717-244a3cfddd50,2025-04-11T18:27:41.405983,Birmingham,DRV-6193,RID-1328,in_progress,inactive,51.936136,-0.876722,56,5.26
e582a8fa-6b81-4473-967e-55ae4eda05ce,2025-04-11T18:27:41.406002,London,DRV-5031,RID-3634,in_progress,active,52.052855,-2.136235,36,3.21
6cce00b3-3c26-4d31-8463-468a8c56acef,2025-04-11T18:27:41.406022,Birmingham,DRV-5171,RID-1120,in_progress,inactive,51.38317,-2.415016,39,32.82
c2fb57b1-aeb0-4084-88e0-4c93071c59d1,2025-04-11T18:27:41.406041,London,DRV-6610,RID-7035,in_progress,active,51.674052,-1.642707,45,39.71
0497756d-e169-4cc6-a4a1-e373f9ccaa18,2025-04-11T18:27:41.406061,Manchester,DRV-4577,RID-2141,cancelled,inactive,52.52083,-1.406936,24,13.28
151e04c1-97ed-4012-abc7-c29b04032a1a,2025-04-11T18:27:41.406082,London,DRV-1250,RID-4662,in_progress,inactive,52.082384,-1.663039,21,8.99
95bb7716-6b1c-4193-9da9-4dee2cf44cce,2025-04-11T18:27:41.406100,Manchester,DRV-9137,RID-5980,cancelled,active,51.737295,-1.68187,9,27.26
d040f678-a577-483e-af2a-fbf4163b4cb1,2025-04-11T18:27:41.406117,Birmingham,DRV-7266,RID-3119,cancelled,inactive,52.597516,-1.493593,4,12.77
6423b7c7-4e42-405a-8b6c-66595172b059,2025-04-11T18:27:41.406135,Glasgow,DRV-2476,RID-2041,in_progress,inactive,52.331128,-0.50163,30,7.06
912fdbb1-d87e-4b7f-985a-df7f2d75e83d,2025-04-11T18:27:41.406153,Birmingham,DRV-5732,RID-2180,in_progress,inactive,51.461141,-1.041497,53,8.01
94f72336-af99-44b1-9c8e-c877bbc2d6a6,2025-04-11T18:27:41.406171,Birmingham,DRV-7798,RID-4905,completed,inactive,52.304643,-1.785398,15,26.02
