event_id,timestamp,city,driver_id,rider_id,trip_status,fare_amount
c007f1b7-5428-42a4-b7a0-2f29a7d34c2c,2025-04-11T09:10:00,London,DRV-8027,RID-8289,cancelled,15.28
8a92ec0e-6657-4811-b7ac-56be57ca39d4,2025-04-11T09:44:00,Manchester,DRV-5713,RID-8777,completed,9.8
af814b54-8c3d-49e8-b60e-9557d590e5bf,2025-04-11T09:56:00,Leeds,DRV-7439,RID-6478,in_progress,3.19
682a5f6c-677e-4e74-a079-de51d48d29e9,2025-04-11T09:38:00,Leeds,DRV-7428,RID-3988,completed,35.39
329c49f2-f7e1-465c-aeae-c609f65f0d6e,2025-04-11T09:22:00,Leeds,DRV-2578,RID-7450,in_progress,5.02
b90c5d3d-4e87-40f2-8278-4fea90e2d369,2025-04-11T09:10:00,Manchester,DRV-2566,RID-4290,cancelled,16.46
6e5ea56f-186e-4289-815e-5f117b4eafba,2025-04-11T09:16:00,Leeds,DRV-8712,RID-2966,cancelled,14.49
0ae8966d-5362-467a-86f7-79f44fc8532f,2025-04-11T09:57:00,London,DRV-9054,RID-6129,cancelled,3.7
cbfd0c6f-96a2-4f0d-9074-3de8f3529292,2025-04-11T09:01:00,Leeds,DRV-9154,RID-3422,in_progress,37.67
e945fd63-c3c6-4e85-a922-5307b0a4b4cd,2025-04-11T09:45:00,Manchester,DRV-5870,RID-1111,completed,31.37
6ce0355c-afd0-4262-8909-080f8666f24c,2025-04-11T09:27:00,Manchester,DRV-4244,RID-1480,cancelled,33.27
532f6a79-4244-4d91-b244-c9d96c8fb964,2025-04-11T09:56:00,London,DRV-8928,RID-5795,in_progress,3.2
346836d4-70ca-4a7f-81f7-811c75f7f66b,2025-04-11T09:45:00,Leeds,DRV-5181,RID-1199,in_progress,4.98
429c24e8-1079-4627-804e-80c847f7bd4d,2025-04-11T09:10:00,Leeds,DRV-1111,RID-5126,cancelled,24.76
c0b94e32-627d-4ee5-8841-9b1793e8c2d2,2025-04-11T09:27:00,Leeds,DRV-2778,RID-6283,completed,6.82
9c81eccc-dd58-44ed-bb1a-891d9cf76403,2025-04-11T09:39:00,London,DRV-6233,RID-8752,completed,31.8
90ffc249-82a0-42fb-9f5a-51459085900e,2025-04-11T09:01:00,Leeds,DRV-3726,RID-8707,in_progress,30.48
ddc317b7-d720-4970-a30a-af22b373a87d,2025-04-11T09:14:00,Manchester,DRV-3460,RID-3990,cancelled,29.6
bf14286e-b9b9-49f6-b7cf-c45c5b3d37db,2025-04-11T09:20:00,Leeds,DRV-2304,RID-6249,cancelled,13.67
3010ee52-4973-4e49-a2c2-0cb090a0a3ba,2025-04-11T09:35:00,Manchester,DRV-8591,RID-7006,completed,37.81
5ba9cac5-f988-409a-b567-56ec8f455cf6,2025-04-11T09:13:00,London,DRV-8222,RID-8502,completed,39.49
0e396ed1-2649-41f3-9459-0ceb4b2823a9,2025-04-11T09:38:00,Manchester,DRV-9366,RID-1670,completed,27.33
48b287b5-a74e-4114-bccf-f38ae7aa0c77,2025-04-11T09:48:00,Manchester,DRV-4390,RID-9108,cancelled,24.83
d971c849-82a1-46e0-97a1-2fdbc3274f03,2025-04-11T09:25:00,London,DRV-2696,RID-5063,in_progress,12.59
c38c6de0-c9f6-4b97-9638-02495bf207f8,2025-04-11T09:07:00,Manchester,DRV-7545,RID-3014,in_progress,39.25
4264979d-561d-418c-b936-4eb5ab0d7888,2025-04-11T09:07:00,Manchester,DRV-6615,RID-7695,completed,20.64
69e8089e-c0bb-4513-9450-c2b1e2fa8555,2025-04-11T09:24:00,London,DRV-9765,RID-3562,in_progress,5.33
84722442-c0da-4067-8870-3885c76f7c21,2025-04-11T09:32:00,Leeds,DRV-6339,RID-4693,in_progress,29.54
953c8bc1-178b-4699-bdb4-110a73d723b4,2025-04-11T09:43:00,Leeds,DRV-2316,RID-3624,completed,36.31
86b55ec2-c6b8-47a5-897c-2d172d62e30c,2025-04-11T09:03:00,Leeds,DRV-1054,RID-4879,completed,22.5
ae276816-3203-4fe2-be51-71c024a94c05,2025-04-11T09:53:00,Leeds,DRV-2574,RID-9270,completed,16.96
fe99ea31-a35b-42c5-8197-1cad81ff8674,2025-04-11T09:00:00,Manchester,DRV-4174,RID-2506,in_progress,8.94
29c791c8-db76-47f9-8579-4c07c50ad43c,2025-04-11T09:38:00,London,DRV-6002,RID-7024,in_progress,16.7
133888f9-3580-45a5-95fb-9b02b3d2d6f3,2025-04-11T09:37:00,Leeds,DRV-9652,RID-8181,completed,12.48
1b7f77a4-5b2b-4140-9c76-da1ff9277f57,2025-04-11T09:49:00,London,DRV-6797,RID-2278,in_progress,39.43
1a917b12-346b-4c0c-91c5-d5824ea4a8f0,2025-04-11T09:34:00,London,DRV-1671,RID-4417,in_progress,15.52
eb4263d4-28e5-4b60-a057-e1698583e608,2025-04-11T09:25:00,London,DRV-6482,RID-8699,in_progress,23.29
dfd77bdf-9aa6-4a09-8a86-6fa10d1b521d,2025-04-11T09:58:00,Manchester,DRV-7469,RID-7019,completed,6.31
0dbcd43d-88f7-4219-8d5f-f09fb698aadd,2025-04-11T09:07:00,Manchester,DRV-6589,RID-3340,in_progress,23.98
27425705-9ee3-4b4e-94aa-192d0e647330,2025-04-11T09:28:00,Leeds,DRV-1628,RID-3618,in_progress,27.68
e17ce974-9f8b-4fa7-814a-182b6cbe45b4,2025-04-11T09:44:00,London,DRV-4183,RID-5686,cancelled,3.38
27906da7-47ee-4fc0-92fe-a1d4b8d45ab4,2025-04-11T09:23:00,Leeds,DRV-4299,RID-1213,in_progress,8.21
104888d6-c2ac-4895-93a3-c3901cd4bc69,2025-04-11T09:01:00,Leeds,DRV-9120,RID-4056,in_progress,16.44
88f4e5f8-d06f-4ab9-abc8-9e9f2d7f64da,2025-04-11T09:34:00,London,DRV-5665,RID-4604,cancelled,8.15
7b2b2aab-3cd3-4e08-8994-55412007a3c4,2025-04-11T09:15:00,Leeds,DRV-3612,RID-9874,completed,28.15
682f8df3-2cf3-410c-a6ec-d5fc5cabce32,2025-04-11T09:35:00,London,DRV-6123,RID-5752,cancelled,15.64
8e318969-d551-4fb0-8728-4eea86b05ef2,2025-04-11T09:58:00,Manchester,DRV-7548,RID-5850,completed,5.79
2aa5aa0e-836d-4f4e-afba-b35b30c336ee,2025-04-11T09:57:00,London,DRV-5173,RID-2080,in_progress,22.29
a0cba3ed-ebe5-41ca-b831-e677198c17ab,2025-04-11T09:35:00,London,DRV-7482,RID-6106,completed,36.17
3471a7c6-d617-4a0e-a639-31a7c4f32679,2025-04-11T09:14:00,Manchester,DRV-6985,RID-1791,in_progress,17.01
66c12cfc-f2d5-4dcb-ac98-6826bd71a56d,2025-04-11T09:48:00,Manchester,DRV-5992,RID-9480,completed,9.75
ffb3444b-9022-4170-acae-537b62dfe17c,2025-04-11T09:23:00,Manchester,DRV-6995,RID-3265,completed,24.66
d72d6c1f-2fca-434e-9d19-b88b00733eb5,2025-04-11T09:13:00,London,DRV-1842,RID-2431,cancelled,8.19
b6a74e26-2300-4f59-8c92-e78335dc1bbb,2025-04-11T09:49:00,Leeds,DRV-8484,RID-3334,cancelled,39.09
a1cb4ba9-1082-42d6-8530-8894bc47f226,2025-04-11T09:06:00,Leeds,DRV-9879,RID-9803,in_progress,19.06
6096c573-3187-4db2-b632-3761e77d4992,2025-04-11T09:49:00,Leeds,DRV-7885,RID-6582,cancelled,23.76
1ac1505e-bacd-4d0d-b91f-5e79319e3b45,2025-04-11T09:56:00,Leeds,DRV-1996,RID-6015,cancelled,20.4
edaa01f9-be46-40eb-98c1-6cad8382334a,2025-04-11T09:45:00,Leeds,DRV-4888,RID-6779,completed,23.43
ed34cca8-3e56-4326-a3bc-a50e27a8c9fd,2025-04-11T09:45:00,London,DRV-7489,RID-7866,cancelled,38.34
0809f186-5a2c-45f9-9354-8da6a61e66f7,2025-04-11T09:14:00,Leeds,DRV-6571,RID-7450,cancelled,18.46
c2f1d00e-7bc1-491b-88f0-0402da1bc252,2025-04-11T09:34:00,London,DRV-4057,RID-3815,in_progress,22.06
b39f1c21-6af9-417c-9737-3c0c6a0185dd,2025-04-11T09:32:00,London,DRV-6617,RID-6512,in_progress,27.2
b157af83-324a-4d58-93a6-41bb3022e698,2025-04-11T09:03:00,Leeds,DRV-5144,RID-8374,in_progress,20.42
79dbbfa4-00e7-4ea9-8a7b-f90601a4ee97,2025-04-11T09:41:00,London,DRV-6217,RID-8216,completed,11.92
5e6beaab-aecb-4804-826f-91485941b298,2025-04-11T09:32:00,London,DRV-6018,RID-2413,cancelled,26.62
6e9f379a-0bd2-457e-ae96-168dc0f72002,2025-04-11T09:02:00,Leeds,DRV-6391,RID-8756,completed,3.87
3cd32684-d7b5-4273-b674-40dbc1d9d2c4,2025-04-11T09:57:00,London,DRV-6915,RID-4556,completed,13.3
8c06b369-194d-4344-9d7d-2bd60b46e97d,2025-04-11T09:50:00,Leeds,DRV-2840,RID-7786,cancelled,39.96
da25bd2d-6e07-4408-a583-aec3973f8756,2025-04-11T09:55:00,Manchester,DRV-2543,RID-5334,in_progress,35.05
6445cace-36b9-47a0-905d-8e65e15e38c2,2025-04-11T09:24:00,Manchester,DRV-8125,RID-4865,in_progress,11.35
039c11eb-8a78-4df8-8335-44f606a3c81c,2025-04-11T09:42:00,London,DRV-5587,RID-7808,cancelled,23.17
fa93d8f7-484e-49ae-a0cf-3169d1715329,2025-04-11T09:54:00,Leeds,DRV-7750,RID-3983,in_progress,31.03
1078038d-1d61-4402-a2d4-5b919a49fd8e,2025-04-11T09:12:00,Leeds,DRV-9611,RID-2610,in_progress,6.23
3f5fb829-2d30-4c78-8da0-7b785c976fcd,2025-04-11T09:23:00,Manchester,DRV-8821,RID-9674,completed,39.83
e1537833-0793-441e-914c-9df7550dc1e8,2025-04-11T09:47:00,Leeds,DRV-3633,RID-6087,cancelled,30.19
d3c6666d-26e9-4a24-b1af-15dddab21fcf,2025-04-11T09:34:00,London,DRV-6560,RID-4287,in_progress,17.93
ddc1f7e7-3f2c-4c8f-8782-523dacf0cd45,2025-04-11T09:33:00,London,DRV-7635,RID-8635,in_progress,15.93
561c7e9e-1054-4e7c-ba9c-8ee8d22bf25d,2025-04-11T09:11:00,Leeds,DRV-6437,RID-9387,in_progress,30.81
c33d3bcc-bce4-492a-95f5-200160fe02be,2025-04-11T09:24:00,Leeds,DRV-1913,RID-5378,in_progress,32.75
30ed3244-06b6-48e0-a3d4-8ea09a2d9ed2,2025-04-11T09:28:00,Manchester,DRV-4907,RID-3868,in_progress,32.48
b71515c3-f8af-4b50-86c9-851a06c95da6,2025-04-11T15:42:00,Leeds,DRV-3901,RID-6468,completed,7.42
0d23fc0b-bbf8-4ba6-b339-d6e8f9e5bc45,2025-04-11T15:43:00,Manchester,DRV-2770,RID-7766,cancelled,29.54
50d16773-e622-4029-9f3d-f56d32dc8d50,2025-04-11T15:25:00,London,DRV-8492,RID-8856,completed,20.09
9c3d50a7-5104-4b34-a6c6-3ac10955fa84,2025-04-11T15:29:00,Manchester,DRV-2259,RID-6596,in_progress,5.02
78af8741-7148-4088-8935-241ca5c9ad89,2025-04-11T15:54:00,Manchester,DRV-9972,RID-1889,cancelled,6.47
6ba172cf-7ae4-4ee9-b207-eff1b649ecab,2025-04-11T15:43:00,Manchester,DRV-9379,RID-2965,in_progress,6.38
45313b5f-3abe-4d5f-bfe0-96d9b31bd9c1,2025-04-11T15:01:00,Leeds,DRV-9579,RID-3490,in_progress,20.35
72f5fe18-86bf-40d7-a1ac-164d42229514,2025-04-11T15:52:00,Manchester,DRV-8767,RID-4793,in_progress,7.2
5cd0d961-3998-41bd-a926-417aec84a650,2025-04-11T15:28:00,Manchester,DRV-3979,RID-5561,cancelled,7.9
84dac5b5-6c28-441a-b441-2da65ac5ec01,2025-04-11T15:26:00,Manchester,DRV-5750,RID-4044,in_progress,30.13
f42e6fb7-10da-4d7d-901b-11d21028e59d,2025-04-11T15:20:00,Leeds,DRV-1580,RID-3447,completed,28.68
8e88d90e-9449-42db-af33-be06de38df8b,2025-04-11T15:56:00,Manchester,DRV-2584,RID-3530,in_progress,25.74
f5332c07-8e3b-443e-964f-d8b1e130306e,2025-04-11T15:53:00,Leeds,DRV-7040,RID-8253,in_progress,25.09
5d6ba797-fc82-4c80-bc3a-2903886bea5f,2025-04-11T15:22:00,London,DRV-8230,RID-1360,in_progress,11.08
371a4434-2058-4b8f-ac41-614d53dff32c,2025-04-11T15:08:00,Leeds,DRV-3035,RID-2586,completed,37.55
9b1e822e-891d-47b5-b82e-1fd9ddf626b6,2025-04-11T15:15:00,Leeds,DRV-8391,RID-3501,in_progress,21.53
ef4b9b5d-452a-4be8-922e-592e16e6af3b,2025-04-11T15:20:00,Manchester,DRV-6612,RID-3329,cancelled,6.29
7923c0d3-3d60-4648-8b5b-44079b2c45c8,2025-04-11T15:13:00,Manchester,DRV-8764,RID-1950,cancelled,26.33
3780e56e-4bf7-4767-a832-5ab0e421941a,2025-04-11T15:28:00,Manchester,DRV-4259,RID-5357,in_progress,3.98
54285133-bd10-4940-9a95-1a006cbe260c,2025-04-11T15:00:00,Leeds,DRV-7914,RID-5390,completed,6.43
af4e2513-3b07-4311-b0bc-fa0ba4a57f9d,2025-04-11T15:43:00,Manchester,DRV-6172,RID-4631,in_progress,34.72
8f2160eb-e64d-45c2-8f12-ed65b4e43a6d,2025-04-11T15:08:00,Leeds,DRV-9781,RID-6984,cancelled,31.24
602ee25e-b533-4fc6-9952-f22e47f6cd6f,2025-04-11T15:25:00,London,DRV-7757,RID-1103,in_progress,5.43
46662e9a-0675-459b-a2ee-2c43606d4ed1,2025-04-11T15:34:00,Manchester,DRV-7080,RID-4444,in_progress,6.41
4fef37e3-74e3-447b-bd90-51a5539d01ca,2025-04-11T15:02:00,Leeds,DRV-8486,RID-2316,cancelled,22.25
8a0640e9-b7e5-4b02-bcbf-4339efe4347e,2025-04-11T15:18:00,London,DRV-9746,RID-2315,cancelled,26.74
e8ac0216-4bab-4976-b1d8-0afab45bbdbe,2025-04-11T15:28:00,Leeds,DRV-9333,RID-3478,cancelled,36.26
106a1827-161f-4198-9d11-70baca771d41,2025-04-11T15:30:00,Manchester,DRV-1546,RID-7347,in_progress,35.45
e6b5b698-e257-4f9a-b814-f5221cf0e011,2025-04-11T15:30:00,Leeds,DRV-2202,RID-1172,completed,3.26
714de58b-5844-496c-a199-5aed661cde65,2025-04-11T15:44:00,Leeds,DRV-5872,RID-9475,in_progress,19.35
3f226884-aba8-4627-80ba-3da2fcfa2da0,2025-04-11T15:10:00,Leeds,DRV-2627,RID-1278,completed,21.89
fe71b960-d205-4063-9140-ed94151964c3,2025-04-11T15:05:00,Manchester,DRV-2616,RID-1574,completed,23.59
a9c49e49-21c5-497a-b86e-e52c4f505867,2025-04-11T15:17:00,Manchester,DRV-6569,RID-3747,completed,32.02
90909055-fded-4241-a50d-95f7476e137c,2025-04-11T15:12:00,Leeds,DRV-4457,RID-8235,in_progress,28.3
bbe871bd-f1dd-4230-ba6f-01ff3da7e1dd,2025-04-11T15:16:00,Manchester,DRV-2748,RID-3996,cancelled,9.7
1391c532-9a3f-4bba-8c78-e7326c996dee,2025-04-11T15:08:00,Manchester,DRV-4777,RID-8288,cancelled,6.5
fca34d63-6fb3-4211-9132-98e0eee6b6b3,2025-04-11T15:23:00,London,DRV-4485,RID-5801,completed,24.69
37cc578f-a697-426a-b0ac-ab800f987a4c,2025-04-11T15:46:00,London,DRV-6334,RID-9894,completed,17.88
e267e29c-ca60-438a-bc32-5be3aae19379,2025-04-11T15:59:00,London,DRV-7434,RID-2327,completed,3.77
38ee2e29-9fed-403e-98c8-212f70287dc8,2025-04-11T15:04:00,London,DRV-5480,RID-6333,cancelled,30.57
e196e729-5ee0-4063-bffa-712d46c88f01,2025-04-11T15:37:00,Manchester,DRV-9790,RID-4669,cancelled,29.14
60c7f5e2-5695-4b3b-8894-8f96991319cb,2025-04-11T15:56:00,London,DRV-9198,RID-5309,in_progress,12.54
6a498d4a-f4c5-40dd-9d2a-1eb05572ac53,2025-04-11T15:26:00,London,DRV-4607,RID-1335,completed,29.46
b401e1e7-dbc4-4c83-9913-351ee68a5daf,2025-04-11T15:50:00,Manchester,DRV-8202,RID-9168,cancelled,4.99
31e8c3e4-e15f-4c84-96bd-e1ef6e37df0d,2025-04-11T15:29:00,Leeds,DRV-3400,RID-6387,completed,33.97
5d72f702-7103-4df0-a206-c08c4e401f9a,2025-04-11T15:48:00,London,DRV-6116,RID-3180,in_progress,25.89
d1a58f0b-798b-4391-b9e1-f05e11157f50,2025-04-11T15:12:00,Leeds,DRV-5097,RID-8165,in_progress,34.45
8fa00f7a-7b52-48fe-8b37-d381616eb23e,2025-04-11T15:29:00,London,DRV-6519,RID-8508,in_progress,22.63
bf23c83b-c07b-4547-8d81-9048bf6c29ec,2025-04-11T15:20:00,London,DRV-9877,RID-2390,in_progress,15.89
a55fdfcd-97b4-4834-b15f-34491adadf1a,2025-04-11T15:42:00,London,DRV-3632,RID-5038,cancelled,4.02
b769fb83-47f6-4ed8-be40-89591e11a0d1,2025-04-11T15:54:00,Manchester,DRV-1631,RID-6156,completed,6.09
0cbd3ead-da7c-4e5c-b887-8d6f25f8f605,2025-04-11T15:20:00,Leeds,DRV-1517,RID-9667,in_progress,8.27
7d479e35-2774-4ac5-a57a-1b40c131b755,2025-04-11T15:54:00,London,DRV-5965,RID-8726,cancelled,16.89
b14cf970-29dd-41ca-9548-9070faf85471,2025-04-11T15:24:00,London,DRV-7482,RID-3249,completed,6.1
01b04038-bf8c-4764-84ac-f76d89820ea2,2025-04-11T15:37:00,Manchester,DRV-8218,RID-3071,in_progress,5.18
ef3938e9-5eeb-4996-bd9d-c5f8bb8c1195,2025-04-11T15:47:00,Manchester,DRV-4539,RID-7298,completed,26.64
c40a6a11-d0e8-42f0-9026-7a7b325fc025,2025-04-11T15:17:00,Manchester,DRV-8018,RID-5164,cancelled,6.98
db3bbe2f-a09d-4d7e-996e-12d4d9d6d3e4,2025-04-11T15:57:00,London,DRV-1627,RID-7743,completed,38.4
dba797aa-ae74-4ad7-b0f2-bf968fd9040d,2025-04-11T15:36:00,London,DRV-6664,RID-2485,cancelled,29.72
79c0b6a2-15b3-4ddf-9164-b207b40b020a,2025-04-11T15:39:00,Leeds,DRV-6025,RID-3705,completed,29.62
354f4b3a-9d3a-449d-a8b5-b45d45bd8dc9,2025-04-11T15:20:00,London,DRV-2678,RID-9036,completed,18.2
082ce1b5-f3aa-460a-910c-306e1121897a,2025-04-11T15:58:00,Leeds,DRV-3287,RID-5963,cancelled,25.94
a7ab6396-b4df-42e1-96d1-a12cc26493d6,2025-04-11T15:00:00,Leeds,DRV-1559,RID-6889,in_progress,11.74
0ee987e9-7758-4636-9fb4-7fba6ba663ca,2025-04-11T15:13:00,Leeds,DRV-2700,RID-2011,cancelled,7.75
730f239a-4f80-4d0d-a5af-1347f8994272,2025-04-11T15:56:00,London,DRV-2153,RID-8880,cancelled,28.1
d3d45623-0240-4e2b-972e-d7a04d0af404,2025-04-11T15:31:00,Manchester,DRV-1994,RID-8247,in_progress,33.0
35b4f17d-40d3-4db2-b9c6-ae2ee4095d81,2025-04-11T15:03:00,London,DRV-9031,RID-3022,cancelled,34.36
614c76c5-675b-4906-9e61-d82aab9ec9f3,2025-04-11T15:16:00,Manchester,DRV-2198,RID-8828,cancelled,12.94
24ba7f81-271a-435b-8949-a469c7f604d7,2025-04-11T15:22:00,London,DRV-6404,RID-9519,completed,28.67
f4623cd3-2831-4404-95b0-8648503d286e,2025-04-11T15:04:00,London,DRV-8974,RID-3238,in_progress,25.64
4148d952-8649-4e10-b3d8-62679dd986ed,2025-04-11T15:46:00,Manchester,DRV-4845,RID-2317,cancelled,28.17
c8a34d39-1079-4438-a95c-6464ca599fba,2025-04-11T15:40:00,Manchester,DRV-2565,RID-4892,cancelled,12.78
3b201441-4a52-480e-9219-5337bf77d1bc,2025-04-11T15:30:00,Leeds,DRV-5389,RID-1462,completed,19.04
78d199c7-9577-4381-a87d-46e66c41b98c,2025-04-11T15:32:00,London,DRV-1211,RID-4769,cancelled,4.75
2dd723ba-69ab-4f37-93ee-f07b198fdf24,2025-04-11T15:04:00,Manchester,DRV-7167,RID-2673,in_progress,35.77
8614a6e2-f711-4afb-b0ed-a30606aae99a,2025-04-11T15:13:00,Manchester,DRV-4773,RID-8463,completed,24.77
10c5a5ee-482a-45a7-a80a-79f4bca0357e,2025-04-11T15:05:00,London,DRV-7502,RID-9867,in_progress,21.66
7d093a0a-1fef-4316-a599-0f6ee213b6cf,2025-04-11T15:53:00,Manchester,DRV-6230,RID-6116,in_progress,10.58
40a0aa0c-e98f-4b95-b98e-39c0c96c4475,2025-04-11T15:12:00,Leeds,DRV-2086,RID-6122,completed,37.41
75fc4398-d6c7-4a2b-b885-6a5260e3003f,2025-04-11T15:17:00,Manchester,DRV-4139,RID-4029,cancelled,26.96
8ec05c83-fc1a-4310-b57b-3c10527bd9a1,2025-04-11T15:36:00,Leeds,DRV-6883,RID-7973,cancelled,33.17
b2a776a6-6a46-4eea-96d8-272c76091997,2025-04-11T15:12:00,Leeds,DRV-5426,RID-6608,completed,29.67
9e88e6ef-5da7-4ab1-acc5-ca721e5b0391,2025-04-11T15:40:00,London,DRV-1386,RID-7754,completed,4.23
916e9313-3af2-40f9-a18d-49d38aa04f8c,2025-04-11T15:08:00,London,DRV-3934,RID-7323,in_progress,4.07
1fc79eda-1709-4f5a-90f8-a20676fc2454,2025-04-11T15:07:00,London,DRV-9701,RID-9608,cancelled,16.1
c26f0be2-8919-4840-9b6d-60296e9b2e07,2025-04-11T15:42:00,Leeds,DRV-5684,RID-6325,cancelled,35.9
7e529156-15a7-4999-9ce1-cf92f091806c,2025-04-11T15:37:00,London,DRV-9566,RID-4559,completed,28.29
9f982c28-da75-4dd2-8287-2799505c0238,2025-04-11T15:52:00,London,DRV-1052,RID-1842,in_progress,29.37
4ecac868-f787-4464-bef0-d9ef305a1241,2025-04-11T15:43:00,Leeds,DRV-8805,RID-9866,cancelled,10.08
2d895d15-04c0-4a7f-a2a3-5c5ef9be9ecf,2025-04-11T15:36:00,London,DRV-4376,RID-2323,in_progress,27.17
c87690b1-5b5e-4128-a368-c3f8711db9de,2025-04-11T15:55:00,Manchester,DRV-2778,RID-9445,completed,34.64
78b4d924-33df-4a01-9896-3905452d49e4,2025-04-11T15:37:00,London,DRV-3701,RID-3385,in_progress,16.63
88a47633-c586-42d6-8a7d-a833264abe14,2025-04-11T15:52:00,Manchester,DRV-9597,RID-3611,in_progress,6.72
9cda52e6-134f-4fb2-85e9-d4353726df15,2025-04-11T15:01:00,Manchester,DRV-8578,RID-5393,cancelled,8.66
a6ef38bb-5611-443e-ac60-ad8c8d9d9580,2025-04-11T15:31:00,Leeds,DRV-9996,RID-9741,cancelled,31.28
bb8787e2-d0aa-4369-9d0e-16e4e5ebc435,2025-04-11T15:15:00,London,DRV-8125,RID-3505,cancelled,38.29
557225cd-47e6-4b0e-a862-fb44f733f1f6,2025-04-11T15:12:00,Leeds,DRV-1960,RID-3446,in_progress,22.56
89a244f0-780f-421c-bb88-5bef1c2d1ba6,2025-04-11T15:57:00,Leeds,DRV-1759,RID-1333,cancelled,36.63
e07736f5-40e5-47db-bea6-67a9cb2abde1,2025-04-11T15:26:00,Leeds,DRV-5711,RID-6594,completed,3.41
f6791d03-bf70-4a69-87b4-b38ab5b7e5f3,2025-04-11T15:08:00,Manchester,DRV-7526,RID-6354,completed,30.83
e09617c6-16c3-4939-a04f-789c4da3cef8,2025-04-11T08:46:00,London,DRV-2351,RID-2230,in_progress,37.6
71917921-0df5-4541-8f49-c1004e959c7d,2025-04-11T08:34:00,Leeds,DRV-4606,RID-8480,cancelled,3.22
3f83ea44-e36b-4986-bc5f-b151e277c5e8,2025-04-11T08:15:00,London,DRV-7569,RID-7989,cancelled,15.59
01c797fe-9017-4a8c-a45a-3e2022ecbed8,2025-04-11T08:55:00,London,DRV-7822,RID-9865,completed,37.61
5c408bd3-b233-4a9f-a120-c7b353a6ddee,2025-04-11T08:58:00,Leeds,DRV-7882,RID-4921,completed,28.74
8cd60903-d18f-4bd6-a9c3-8a6ce1bc3668,2025-04-11T08:14:00,Manchester,DRV-6163,RID-2712,cancelled,19.1
0faba2a4-f105-40e7-830d-0763c811acd6,2025-04-11T08:29:00,London,DRV-3028,RID-2864,cancelled,32.93
918f172d-5b87-4970-997a-4d3992d16090,2025-04-11T08:34:00,Manchester,DRV-7204,RID-5938,completed,38.92
38f4b9eb-7df4-49c7-ad3f-a373fc65032a,2025-04-11T08:10:00,London,DRV-4639,RID-7781,cancelled,33.75
5db7eecc-5097-4e90-86bb-bdde5dd51cc2,2025-04-11T08:07:00,London,DRV-9430,RID-8127,cancelled,11.04
65f6197c-45ab-490f-8651-f54ce8eae7c5,2025-04-11T08:00:00,Manchester,DRV-2388,RID-7842,in_progress,17.82
07b8de00-69b0-4f92-8cda-743dd103d727,2025-04-11T08:17:00,London,DRV-4209,RID-3801,cancelled,16.16
67bc7155-a152-498c-a323-7aa859b0b2e6,2025-04-11T08:41:00,Leeds,DRV-5889,RID-6584,completed,29.24
d1bf0dd4-1e26-4be4-bcaa-d83fc4d25711,2025-04-11T08:12:00,Leeds,DRV-5781,RID-7515,cancelled,26.78
919c14ff-380f-42c7-8d4d-ed8c971b38e8,2025-04-11T08:16:00,Manchester,DRV-6670,RID-5826,cancelled,32.6
24bb50b5-f25f-45bb-85d5-4db1a0eb45ca,2025-04-11T08:51:00,Manchester,DRV-6876,RID-9701,in_progress,27.41
06a7f6c7-5831-450c-b80f-30e2d034217c,2025-04-11T08:05:00,Leeds,DRV-3144,RID-8198,completed,21.7
3a651053-07e8-4a4d-88e0-ac41b0b440b1,2025-04-11T08:27:00,London,DRV-9125,RID-4902,in_progress,27.78
6b3d2be7-2b88-4636-8338-8b2f7ae27c62,2025-04-11T08:11:00,Manchester,DRV-5234,RID-7002,cancelled,35.76
0251ab8e-f803-4581-8e77-714bc82a29b1,2025-04-11T08:32:00,Manchester,DRV-8925,RID-7668,cancelled,23.23
975f9cdf-a5f2-4c15-a31f-643c8344317a,2025-04-11T08:18:00,Leeds,DRV-2357,RID-7247,completed,21.43
eca8d5c9-715b-40e0-82a2-e580305ff026,2025-04-11T08:31:00,Leeds,DRV-2462,RID-6169,cancelled,24.05
4f4273a0-3ef4-41d4-bf2d-6785ac372260,2025-04-11T08:41:00,Manchester,DRV-6732,RID-8584,in_progress,26.17
029e33d0-1dbd-4313-b824-81e4fc097806,2025-04-11T08:07:00,Manchester,DRV-8891,RID-4231,in_progress,39.57
7a55aa95-72a8-4da5-96a8-3b782fd85a4f,2025-04-11T08:42:00,London,DRV-9297,RID-9991,completed,19.74
bccf578f-a645-465c-af65-66bfbe0625f8,2025-04-11T08:41:00,London,DRV-5703,RID-3216,in_progress,35.66
f3e149bd-22b9-4063-b9b7-54f9fcca2383,2025-04-11T08:26:00,Manchester,DRV-9965,RID-8269,cancelled,12.11
3e6def8d-a67f-44a9-b6b3-ee6b013fb3ea,2025-04-11T08:51:00,Leeds,DRV-9445,RID-8176,in_progress,37.97
2696d354-9e22-41be-b5e7-8172218b2f9f,2025-04-11T08:14:00,Manchester,DRV-3672,RID-1048,cancelled,11.4
682142c8-8e18-4b72-b7a0-1123c1d0fce5,2025-04-11T08:26:00,Manchester,DRV-7574,RID-2360,cancelled,9.41
290b1fdb-bfa3-4b1e-b03c-249b22b7989f,2025-04-11T08:58:00,Leeds,DRV-8266,RID-8525,completed,36.87
e0fcdbe5-507f-4b1c-a031-4c8653d4f1b9,2025-04-11T08:56:00,London,DRV-5124,RID-1125,completed,37.99
